,Topic,Probability,created_at,date,week_start
3149,Topic 1,0.431363152,Mon Feb 08 09:14:26 +0000 2021,2/8/21,2/7/21
3150,Topic 1,0.431260554,Thu Feb 11 04:27:33 +0000 2021,2/11/21,2/7/21
3151,Topic 1,0.430425662,Fri Jul 09 21:38:12 +0000 2021,7/9/21,7/4/21
3152,Topic 1,0.427825188,Wed May 05 22:39:04 +0000 2021,5/5/21,5/2/21
3153,Topic 1,0.425800166,Sat May 01 03:16:07 +0000 2021,5/1/21,4/25/21
3154,Topic 1,0.42563891,Tue Feb 09 13:00:03 +0000 2021,2/9/21,2/7/21
3155,Topic 1,0.425085449,Thu Dec 31 20:44:55 +0000 2020,12/31/20,12/27/20
3156,Topic 1,0.424986314,Fri Apr 23 17:56:03 +0000 2021,4/23/21,4/18/21
3157,Topic 1,0.424300055,Mon May 03 20:49:52 +0000 2021,5/3/21,5/2/21
3158,Topic 1,0.421083668,Sun May 02 06:47:24 +0000 2021,5/2/21,5/2/21
3159,Topic 1,0.420556169,Thu Feb 11 12:54:34 +0000 2021,2/11/21,2/7/21
3160,Topic 1,0.42019277,Sat Apr 24 18:01:30 +0000 2021,4/24/21,4/18/21
3161,Topic 1,0.420068753,Thu Jul 08 21:24:54 +0000 2021,7/8/21,7/4/21
3162,Topic 1,0.419585471,Thu Dec 31 17:56:05 +0000 2020,12/31/20,12/27/20
3163,Topic 1,0.419494636,Sat Jun 12 17:43:26 +0000 2021,6/12/21,6/6/21
3164,Topic 1,0.419427246,Sun Feb 07 05:32:40 +0000 2021,2/7/21,2/7/21
3165,Topic 1,0.418376817,Fri Apr 30 16:45:38 +0000 2021,4/30/21,4/25/21
3166,Topic 1,0.418033611,Thu Jun 10 23:52:17 +0000 2021,6/10/21,6/6/21
3167,Topic 1,0.417636844,Tue Mar 16 14:06:26 +0000 2021,3/16/21,3/14/21
3168,Topic 1,0.417144908,Fri Jul 09 17:46:30 +0000 2021,7/9/21,7/4/21
3169,Topic 1,0.417119296,Wed Apr 28 16:14:29 +0000 2021,4/28/21,4/25/21
3170,Topic 1,0.416218565,Sun Jun 13 05:03:53 +0000 2021,6/13/21,6/13/21
3171,Topic 1,0.416009535,Thu May 06 11:03:03 +0000 2021,5/6/21,5/2/21
3172,Topic 1,0.414606803,Thu May 06 03:39:47 +0000 2021,5/6/21,5/2/21
3173,Topic 1,0.413711755,Sun Feb 07 10:07:20 +0000 2021,2/7/21,2/7/21
3174,Topic 1,0.412711404,Fri Jun 11 07:33:45 +0000 2021,6/11/21,6/6/21
3175,Topic 1,0.412463259,Fri Jul 09 04:26:32 +0000 2021,7/9/21,7/4/21
3176,Topic 1,0.412360418,Sun Mar 21 01:01:39 +0000 2021,3/21/21,3/21/21
3177,Topic 1,0.411614011,Sat Mar 20 18:04:18 +0000 2021,3/20/21,3/14/21
3178,Topic 1,0.411078622,Fri Feb 12 16:18:45 +0000 2021,2/12/21,2/7/21
3179,Topic 1,0.41104828,Mon Feb 08 18:53:49 +0000 2021,2/8/21,2/7/21
3180,Topic 1,0.410307889,Tue Jan 05 05:10:34 +0000 2021,1/5/21,1/3/21
3181,Topic 1,0.409908076,Thu Feb 11 19:55:45 +0000 2021,2/11/21,2/7/21
3182,Topic 1,0.406799024,Wed Mar 17 20:08:41 +0000 2021,3/17/21,3/14/21
3183,Topic 1,0.405533121,Mon Mar 15 13:51:46 +0000 2021,3/15/21,3/14/21
3184,Topic 1,0.405525201,Sat Jan 02 17:54:07 +0000 2021,1/2/21,12/27/20
3185,Topic 1,0.405462451,Tue Mar 16 13:44:30 +0000 2021,3/16/21,3/14/21
3186,Topic 1,0.404476524,Fri Mar 19 22:29:44 +0000 2021,3/19/21,3/14/21
3187,Topic 1,0.404469199,Sat Jun 12 18:00:44 +0000 2021,6/12/21,6/6/21
3188,Topic 1,0.401269802,Thu Mar 18 11:39:01 +0000 2021,3/18/21,3/14/21
3189,Topic 1,0.400127756,Fri Mar 19 00:02:25 +0000 2021,3/19/21,3/14/21
3190,Topic 1,0.399138003,Fri Apr 23 14:47:08 +0000 2021,4/23/21,4/18/21
3191,Topic 1,0.398472173,Sat Mar 20 10:28:06 +0000 2021,3/20/21,3/14/21
3192,Topic 1,0.397145861,Tue Mar 16 20:46:49 +0000 2021,3/16/21,3/14/21
3193,Topic 1,0.396448123,Sun Mar 21 13:48:45 +0000 2021,3/21/21,3/21/21
3194,Topic 1,0.396386187,Sun May 02 12:22:13 +0000 2021,5/2/21,5/2/21
3195,Topic 1,0.395967462,Thu Feb 11 20:41:30 +0000 2021,2/11/21,2/7/21
3196,Topic 1,0.395601069,Wed Mar 17 03:30:20 +0000 2021,3/17/21,3/14/21
3197,Topic 1,0.395234357,Wed Mar 17 01:48:54 +0000 2021,3/17/21,3/14/21
3198,Topic 1,0.39511228,Thu Mar 18 23:28:00 +0000 2021,3/18/21,3/14/21
3199,Topic 1,0.39481822,Thu Feb 11 19:49:00 +0000 2021,2/11/21,2/7/21
3200,Topic 1,0.393963436,Thu May 06 07:59:12 +0000 2021,5/6/21,5/2/21
3201,Topic 1,0.393782363,Thu Mar 18 18:31:23 +0000 2021,3/18/21,3/14/21
3202,Topic 1,0.39332257,Mon Mar 15 21:25:46 +0000 2021,3/15/21,3/14/21
3203,Topic 1,0.392545523,Thu May 06 22:17:44 +0000 2021,5/6/21,5/2/21
3204,Topic 1,0.39179534,Sat May 01 07:35:31 +0000 2021,5/1/21,4/25/21
3205,Topic 1,0.38906692,Sat Jun 12 08:53:55 +0000 2021,6/12/21,6/6/21
3206,Topic 1,0.388849318,Thu Mar 18 05:34:47 +0000 2021,3/18/21,3/14/21
3207,Topic 1,0.388201877,Thu Feb 11 14:57:40 +0000 2021,2/11/21,2/7/21
3208,Topic 1,0.38806781,Fri Mar 19 05:54:45 +0000 2021,3/19/21,3/14/21
3209,Topic 1,0.38777037,Fri Apr 23 08:44:22 +0000 2021,4/23/21,4/18/21
3210,Topic 1,0.386266114,Tue Dec 29 19:05:29 +0000 2020,12/29/20,12/27/20
3211,Topic 1,0.386067716,Sat May 01 18:26:12 +0000 2021,5/1/21,4/25/21
3212,Topic 1,0.385157248,Sun Mar 21 21:31:12 +0000 2021,3/21/21,3/21/21
3213,Topic 1,0.383086158,Fri Apr 30 11:04:16 +0000 2021,4/30/21,4/25/21
3214,Topic 1,0.378156726,Thu Feb 11 13:15:13 +0000 2021,2/11/21,2/7/21
3215,Topic 1,0.377852061,Sat Feb 13 19:41:10 +0000 2021,2/13/21,2/7/21
3216,Topic 1,0.376598012,Tue May 04 20:25:02 +0000 2021,5/4/21,5/2/21
3217,Topic 1,0.376255533,Tue May 04 00:25:31 +0000 2021,5/4/21,5/2/21
3218,Topic 1,0.374839603,Fri Mar 19 16:53:43 +0000 2021,3/19/21,3/14/21
3219,Topic 1,0.373661786,Tue May 04 22:45:10 +0000 2021,5/4/21,5/2/21
3220,Topic 1,0.373130392,Tue May 04 20:11:43 +0000 2021,5/4/21,5/2/21
3221,Topic 1,0.372944996,Wed Dec 23 20:03:23 +0000 2020,12/23/20,12/20/20
3222,Topic 1,0.370790244,Sat Dec 26 17:33:11 +0000 2020,12/26/20,12/20/20
3223,Topic 1,0.370337976,Sat Dec 26 16:38:33 +0000 2020,12/26/20,12/20/20
3224,Topic 1,0.37023318,Fri Jun 11 20:09:53 +0000 2021,6/11/21,6/6/21
3225,Topic 1,0.370137828,Thu May 06 06:36:20 +0000 2021,5/6/21,5/2/21
3226,Topic 1,0.369580558,Sat Jan 02 21:47:54 +0000 2021,1/2/21,12/27/20
3227,Topic 1,0.367189383,Sat May 01 15:26:47 +0000 2021,5/1/21,4/25/21
3228,Topic 1,0.367175709,Sun Jun 13 11:32:58 +0000 2021,6/13/21,6/13/21
3229,Topic 1,0.366837611,Mon May 03 22:13:51 +0000 2021,5/3/21,5/2/21
3230,Topic 1,0.366120915,Sat Mar 20 12:56:34 +0000 2021,3/20/21,3/14/21
3231,Topic 1,0.36506118,Mon May 03 09:04:59 +0000 2021,5/3/21,5/2/21
3232,Topic 1,0.363646,Sun Apr 25 11:38:54 +0000 2021,4/25/21,4/25/21
3233,Topic 1,0.363405673,Sun Jan 03 22:24:02 +0000 2021,1/3/21,1/3/21
3234,Topic 1,0.363028752,Fri Jul 09 20:16:36 +0000 2021,7/9/21,7/4/21
3235,Topic 1,0.361035892,Tue Dec 29 13:58:29 +0000 2020,12/29/20,12/27/20
3236,Topic 1,0.36058053,Thu May 06 20:32:13 +0000 2021,5/6/21,5/2/21
3237,Topic 1,0.359965198,Tue May 04 07:03:49 +0000 2021,5/4/21,5/2/21
3238,Topic 1,0.359600563,Mon Jun 14 23:24:56 +0000 2021,6/14/21,6/13/21
3239,Topic 1,0.359182793,Fri Apr 23 03:29:03 +0000 2021,4/23/21,4/18/21
3240,Topic 1,0.357712116,Wed May 05 12:47:52 +0000 2021,5/5/21,5/2/21
3241,Topic 1,0.356485474,Wed May 05 13:35:32 +0000 2021,5/5/21,5/2/21
3242,Topic 1,0.351710475,Fri Feb 12 14:07:23 +0000 2021,2/12/21,2/7/21
3243,Topic 1,0.350600285,Fri Jun 11 03:51:00 +0000 2021,6/11/21,6/6/21
3244,Topic 1,0.348666365,Fri Jan 01 01:18:34 +0000 2021,1/1/21,12/27/20
3245,Topic 1,0.347440972,Sat Feb 13 15:10:36 +0000 2021,2/13/21,2/7/21
3246,Topic 1,0.347118572,Wed Jan 06 23:16:35 +0000 2021,1/6/21,1/3/21
3247,Topic 1,0.342413421,Wed Mar 17 11:53:24 +0000 2021,3/17/21,3/14/21
3248,Topic 1,0.340181613,Fri Feb 12 02:37:28 +0000 2021,2/12/21,2/7/21
3249,Topic 1,0.336454271,Fri Jun 11 23:14:00 +0000 2021,6/11/21,6/6/21
3250,Topic 1,0.335903363,Sat Jun 12 12:56:00 +0000 2021,6/12/21,6/6/21
3251,Topic 1,0.334009523,Sun Feb 14 11:08:05 +0000 2021,2/14/21,2/14/21
3252,Topic 1,0.327447336,Sun Jun 13 01:49:35 +0000 2021,6/13/21,6/13/21
3253,Topic 1,0.327307481,Tue Apr 27 17:02:49 +0000 2021,4/27/21,4/25/21
3254,Topic 1,0.326625102,Thu Jul 08 14:46:49 +0000 2021,7/8/21,7/4/21
3255,Topic 1,0.32584879,Thu May 06 19:27:01 +0000 2021,5/6/21,5/2/21
3256,Topic 1,0.32500623,Mon Jun 14 23:17:58 +0000 2021,6/14/21,6/13/21
3257,Topic 1,0.324033489,Tue May 04 03:49:57 +0000 2021,5/4/21,5/2/21
3258,Topic 1,0.323178866,Wed Jun 09 10:48:09 +0000 2021,6/9/21,6/6/21
3259,Topic 1,0.322823007,Sun Dec 27 08:17:19 +0000 2020,12/27/20,12/27/20
3260,Topic 1,0.322451346,Fri Apr 23 03:37:09 +0000 2021,4/23/21,4/18/21
3261,Topic 1,0.321849303,Mon May 03 21:38:57 +0000 2021,5/3/21,5/2/21
3262,Topic 1,0.321822374,Mon Jun 07 05:09:40 +0000 2021,6/7/21,6/6/21
3263,Topic 1,0.321309151,Sun Jan 03 16:54:29 +0000 2021,1/3/21,1/3/21
3264,Topic 1,0.320992569,Wed May 05 19:22:55 +0000 2021,5/5/21,5/2/21
3265,Topic 1,0.320297165,Tue Apr 27 15:24:39 +0000 2021,4/27/21,4/25/21
3266,Topic 1,0.319891078,Wed Apr 28 15:34:40 +0000 2021,4/28/21,4/25/21
3267,Topic 1,0.318110601,Tue May 04 03:38:07 +0000 2021,5/4/21,5/2/21
3268,Topic 1,0.317481178,Sat Mar 20 17:56:05 +0000 2021,3/20/21,3/14/21
3269,Topic 1,0.31724925,Mon Mar 22 09:26:37 +0000 2021,3/22/21,3/21/21
3270,Topic 1,0.317035939,Tue Apr 27 15:29:26 +0000 2021,4/27/21,4/25/21
3271,Topic 1,0.315374718,Mon May 03 23:30:47 +0000 2021,5/3/21,5/2/21
3272,Topic 1,0.31457068,Sun May 02 00:53:03 +0000 2021,5/2/21,5/2/21
3273,Topic 1,0.313755521,Mon May 03 20:42:41 +0000 2021,5/3/21,5/2/21
3274,Topic 1,0.313649243,Wed May 05 11:24:44 +0000 2021,5/5/21,5/2/21
3275,Topic 1,0.313114788,Sun Jun 13 10:35:59 +0000 2021,6/13/21,6/13/21
3276,Topic 1,0.312290388,Mon Apr 26 16:53:51 +0000 2021,4/26/21,4/25/21
3277,Topic 1,0.311622035,Tue Mar 16 17:46:43 +0000 2021,3/16/21,3/14/21
3278,Topic 1,0.31111615,Mon Apr 26 22:20:52 +0000 2021,4/26/21,4/25/21
3279,Topic 1,0.310833698,Mon Apr 26 19:24:50 +0000 2021,4/26/21,4/25/21
3280,Topic 1,0.310407525,Tue Apr 27 15:30:01 +0000 2021,4/27/21,4/25/21
3281,Topic 1,0.3101886,Wed Dec 30 15:22:28 +0000 2020,12/30/20,12/27/20
3282,Topic 1,0.308919498,Wed Dec 30 17:33:56 +0000 2020,12/30/20,12/27/20
3283,Topic 1,0.307533684,Sat May 01 01:59:18 +0000 2021,5/1/21,4/25/21
3284,Topic 1,0.306265397,Wed May 05 21:34:41 +0000 2021,5/5/21,5/2/21
3285,Topic 1,0.305777234,Sun Apr 25 09:01:07 +0000 2021,4/25/21,4/25/21
3286,Topic 1,0.305084099,Mon Mar 15 03:02:41 +0000 2021,3/15/21,3/14/21
3287,Topic 1,0.302857396,Sun Jan 03 15:22:23 +0000 2021,1/3/21,1/3/21
3288,Topic 1,0.301740644,Wed Dec 30 18:55:53 +0000 2020,12/30/20,12/27/20
3289,Topic 1,0.29706549,Fri Apr 30 23:50:50 +0000 2021,4/30/21,4/25/21
3290,Topic 1,0.296853369,Tue May 04 08:04:33 +0000 2021,5/4/21,5/2/21
3291,Topic 1,0.295137093,Tue Mar 16 20:46:22 +0000 2021,3/16/21,3/14/21
3292,Topic 1,0.294814631,Mon May 03 20:27:18 +0000 2021,5/3/21,5/2/21
3293,Topic 1,0.294756631,Wed Dec 30 04:02:09 +0000 2020,12/30/20,12/27/20
3294,Topic 1,0.293313424,Tue Dec 29 03:12:48 +0000 2020,12/29/20,12/27/20
3295,Topic 1,0.292233248,Wed Jan 06 23:58:01 +0000 2021,1/6/21,1/3/21
3296,Topic 1,0.290200965,Wed Jan 06 16:19:02 +0000 2021,1/6/21,1/3/21
3297,Topic 1,0.288796522,Mon May 03 20:27:02 +0000 2021,5/3/21,5/2/21
3298,Topic 1,0.288357139,Wed Feb 10 17:51:44 +0000 2021,2/10/21,2/7/21
3299,Topic 1,0.287673847,Wed Jan 06 23:24:59 +0000 2021,1/6/21,1/3/21
3300,Topic 1,0.287127675,Sat Apr 24 00:48:29 +0000 2021,4/24/21,4/18/21
3301,Topic 1,0.286308033,Sat Apr 24 13:44:12 +0000 2021,4/24/21,4/18/21
3302,Topic 1,0.285497955,Thu May 06 05:21:29 +0000 2021,5/6/21,5/2/21
3303,Topic 1,0.282097213,Tue Mar 16 00:46:44 +0000 2021,3/16/21,3/14/21
3304,Topic 1,0.281146382,Mon May 03 08:20:58 +0000 2021,5/3/21,5/2/21
3305,Topic 1,0.279631483,Sun Mar 21 23:16:29 +0000 2021,3/21/21,3/21/21
3306,Topic 1,0.277913409,Thu Dec 31 12:08:11 +0000 2020,12/31/20,12/27/20
3307,Topic 1,0.276400627,Sun Jan 03 12:43:02 +0000 2021,1/3/21,1/3/21
3308,Topic 1,0.276018128,Wed May 05 21:59:32 +0000 2021,5/5/21,5/2/21
3309,Topic 1,0.275753113,Sat Feb 13 15:51:06 +0000 2021,2/13/21,2/7/21
3310,Topic 1,0.272408673,Mon Jun 14 12:11:55 +0000 2021,6/14/21,6/13/21
3311,Topic 1,0.269791641,Tue Dec 29 14:00:28 +0000 2020,12/29/20,12/27/20
3312,Topic 1,0.269123626,Fri Jan 01 17:25:01 +0000 2021,1/1/21,12/27/20
3313,Topic 1,0.265367509,Fri Apr 30 23:40:08 +0000 2021,4/30/21,4/25/21
3314,Topic 1,0.265151279,Mon Dec 28 00:23:38 +0000 2020,12/28/20,12/27/20
3315,Topic 1,0.261442911,Sun Feb 07 17:07:02 +0000 2021,2/7/21,2/7/21
3316,Topic 1,0.258999508,Wed Jun 09 22:02:06 +0000 2021,6/9/21,6/6/21
3317,Topic 1,0.258989273,Sat Jun 12 15:05:51 +0000 2021,6/12/21,6/6/21
3318,Topic 1,0.258981101,Thu Jun 10 22:54:15 +0000 2021,6/10/21,6/6/21
3319,Topic 1,0.258659041,Wed Jun 09 04:25:22 +0000 2021,6/9/21,6/6/21
3320,Topic 1,0.257689314,Mon Jun 14 01:07:38 +0000 2021,6/14/21,6/13/21
3321,Topic 1,0.25414034,Fri Jun 11 11:03:52 +0000 2021,6/11/21,6/6/21
3322,Topic 1,0.250325636,Tue Dec 29 13:00:35 +0000 2020,12/29/20,12/27/20
3323,Topic 1,0.2481257,Wed May 05 19:48:46 +0000 2021,5/5/21,5/2/21
3324,Topic 1,0.24503008,Thu Feb 11 05:19:50 +0000 2021,2/11/21,2/7/21
3325,Topic 1,0.244195339,Thu Mar 18 02:09:48 +0000 2021,3/18/21,3/14/21
3326,Topic 1,0.243468251,Fri Jun 11 10:21:13 +0000 2021,6/11/21,6/6/21
3327,Topic 1,0.242444548,Wed Jun 09 03:41:42 +0000 2021,6/9/21,6/6/21
3328,Topic 1,0.242076166,Mon Apr 26 11:32:26 +0000 2021,4/26/21,4/25/21
3329,Topic 1,0.238031243,Tue Feb 09 09:45:26 +0000 2021,2/9/21,2/7/21
3330,Topic 1,0.237644715,Mon Apr 26 12:25:23 +0000 2021,4/26/21,4/25/21
3331,Topic 1,0.23714493,Thu Mar 18 01:52:47 +0000 2021,3/18/21,3/14/21
3332,Topic 1,0.236739998,Fri Feb 12 23:57:33 +0000 2021,2/12/21,2/7/21
3333,Topic 1,0.235837794,Wed Jan 06 18:47:30 +0000 2021,1/6/21,1/3/21
3334,Topic 1,0.235065733,Sat Apr 24 15:13:11 +0000 2021,4/24/21,4/18/21
3335,Topic 1,0.23421063,Thu Mar 18 18:55:41 +0000 2021,3/18/21,3/14/21
3336,Topic 1,0.233720727,Wed Feb 10 20:48:33 +0000 2021,2/10/21,2/7/21
3337,Topic 1,0.233108723,Tue May 04 08:38:49 +0000 2021,5/4/21,5/2/21
3338,Topic 1,0.23164655,Thu May 06 03:34:02 +0000 2021,5/6/21,5/2/21
3339,Topic 1,0.229319111,Tue Feb 09 11:06:10 +0000 2021,2/9/21,2/7/21
3340,Topic 1,0.229278337,Mon Feb 08 11:40:11 +0000 2021,2/8/21,2/7/21
3341,Topic 1,0.225953634,Thu Feb 11 16:04:35 +0000 2021,2/11/21,2/7/21
3342,Topic 1,0.224876338,Mon May 03 01:30:06 +0000 2021,5/3/21,5/2/21
3343,Topic 1,0.224609222,Fri Apr 23 01:43:45 +0000 2021,4/23/21,4/18/21
3344,Topic 1,0.221336262,Wed May 05 12:20:30 +0000 2021,5/5/21,5/2/21
3345,Topic 1,0.217025968,Wed Jun 09 08:20:35 +0000 2021,6/9/21,6/6/21
3346,Topic 1,0.21318214,Sat May 01 01:03:13 +0000 2021,5/1/21,4/25/21
3347,Topic 1,0.212581509,Thu Jun 10 01:25:41 +0000 2021,6/10/21,6/6/21
3348,Topic 1,0.20586134,Thu Apr 29 12:35:36 +0000 2021,4/29/21,4/25/21
3349,Topic 1,0.196901096,Sun Jan 03 19:23:04 +0000 2021,1/3/21,1/3/21
3350,Topic 1,0.193371678,Tue May 04 18:37:21 +0000 2021,5/4/21,5/2/21
3351,Topic 1,0.191648347,Tue Jan 05 17:31:43 +0000 2021,1/5/21,1/3/21
3352,Topic 1,0.183209425,Sun Dec 27 03:25:08 +0000 2020,12/27/20,12/27/20
3353,Topic 1,0.177178534,Thu May 06 01:24:29 +0000 2021,5/6/21,5/2/21
3354,Topic 1,0.176081499,Fri Dec 25 01:12:08 +0000 2020,12/25/20,12/20/20
3355,Topic 1,0.165849405,Thu Feb 11 11:45:11 +0000 2021,2/11/21,2/7/21
3356,Topic 1,0.080912553,Wed Apr 28 15:45:16 +0000 2021,4/28/21,4/25/21
3357,Topic 1,0.077730051,Mon Dec 28 21:06:06 +0000 2020,12/28/20,12/27/20
3358,Topic 1,0.052483706,Wed May 05 19:55:53 +0000 2021,5/5/21,5/2/21
3359,Topic 1,0.052261691,Wed May 05 19:42:19 +0000 2021,5/5/21,5/2/21
3360,Topic 1,0.052232001,Thu May 06 13:39:07 +0000 2021,5/6/21,5/2/21
3361,Topic 1,0.052191314,Thu May 06 05:17:14 +0000 2021,5/6/21,5/2/21
3362,Topic 1,0.051595522,Wed May 05 03:46:36 +0000 2021,5/5/21,5/2/21
3363,Topic 2,1,Mon Feb 08 11:01:07 +0000 2021,2/8/21,2/7/21
3364,Topic 2,1,Mon Apr 26 06:44:05 +0000 2021,4/26/21,4/25/21
3365,Topic 2,1,Sun Mar 21 06:51:37 +0000 2021,3/21/21,3/21/21
3366,Topic 2,1,Sun Mar 21 01:03:00 +0000 2021,3/21/21,3/21/21
3367,Topic 2,1,Sat Mar 20 19:52:23 +0000 2021,3/20/21,3/14/21
3368,Topic 2,1,Mon Mar 15 23:12:45 +0000 2021,3/15/21,3/14/21
3369,Topic 2,1,Sat Mar 20 17:34:58 +0000 2021,3/20/21,3/14/21
3370,Topic 2,1,Tue Mar 16 08:20:23 +0000 2021,3/16/21,3/14/21
3371,Topic 2,1,Mon Mar 22 12:32:47 +0000 2021,3/22/21,3/21/21
3372,Topic 2,1,Sun Feb 07 07:27:59 +0000 2021,2/7/21,2/7/21
3373,Topic 2,1,Mon Mar 15 02:40:24 +0000 2021,3/15/21,3/14/21
3374,Topic 2,1,Mon Feb 08 05:55:33 +0000 2021,2/8/21,2/7/21
3375,Topic 2,1,Mon Mar 15 10:52:19 +0000 2021,3/15/21,3/14/21
3376,Topic 2,1,Sun Feb 07 20:56:19 +0000 2021,2/7/21,2/7/21
3377,Topic 2,1,Tue Feb 09 10:41:01 +0000 2021,2/9/21,2/7/21
3378,Topic 2,1,Mon Feb 08 18:56:03 +0000 2021,2/8/21,2/7/21
3379,Topic 2,1,Mon Mar 15 13:41:18 +0000 2021,3/15/21,3/14/21
3380,Topic 2,1,Wed Feb 10 12:58:48 +0000 2021,2/10/21,2/7/21
3381,Topic 2,1,Thu Feb 11 11:49:33 +0000 2021,2/11/21,2/7/21
3382,Topic 2,1,Thu Feb 11 10:23:00 +0000 2021,2/11/21,2/7/21
3383,Topic 2,1,Mon Mar 15 14:19:11 +0000 2021,3/15/21,3/14/21
3384,Topic 2,1,Fri Feb 12 21:43:58 +0000 2021,2/12/21,2/7/21
3385,Topic 2,1,Sat Feb 13 07:41:43 +0000 2021,2/13/21,2/7/21
3386,Topic 2,1,Mon Mar 15 18:19:35 +0000 2021,3/15/21,3/14/21
3387,Topic 2,1,Tue May 04 03:36:00 +0000 2021,5/4/21,5/2/21
3388,Topic 2,1,Fri Mar 19 19:05:08 +0000 2021,3/19/21,3/14/21
3389,Topic 2,1,Wed Mar 17 06:45:22 +0000 2021,3/17/21,3/14/21
3390,Topic 2,1,Tue Mar 16 18:06:52 +0000 2021,3/16/21,3/14/21
3391,Topic 2,1,Mon Mar 15 14:36:02 +0000 2021,3/15/21,3/14/21
3392,Topic 2,1,Tue Mar 16 12:52:45 +0000 2021,3/16/21,3/14/21
3393,Topic 2,1,Tue Mar 16 12:19:17 +0000 2021,3/16/21,3/14/21
3394,Topic 2,1,Tue Mar 16 11:13:34 +0000 2021,3/16/21,3/14/21
3395,Topic 2,1,Wed Dec 30 17:57:15 +0000 2020,12/30/20,12/27/20
3396,Topic 2,1,Thu May 06 19:47:24 +0000 2021,5/6/21,5/2/21
3397,Topic 2,1,Wed Mar 17 14:48:51 +0000 2021,3/17/21,3/14/21
3398,Topic 2,1,Wed Mar 17 14:23:35 +0000 2021,3/17/21,3/14/21
3399,Topic 2,1,Wed Mar 17 01:32:22 +0000 2021,3/17/21,3/14/21
3400,Topic 2,1,Mon Mar 15 17:13:12 +0000 2021,3/15/21,3/14/21
3401,Topic 2,1,Thu Mar 18 03:37:35 +0000 2021,3/18/21,3/14/21
3402,Topic 2,1,Thu Mar 18 01:10:00 +0000 2021,3/18/21,3/14/21
3403,Topic 2,1,Wed May 05 23:46:29 +0000 2021,5/5/21,5/2/21
3404,Topic 2,1,Wed Mar 17 23:11:08 +0000 2021,3/17/21,3/14/21
3405,Topic 2,1,Mon Mar 15 15:30:22 +0000 2021,3/15/21,3/14/21
3406,Topic 2,1,Tue May 04 16:59:36 +0000 2021,5/4/21,5/2/21
3407,Topic 2,1,Mon Mar 15 16:05:01 +0000 2021,3/15/21,3/14/21
3408,Topic 2,1,Mon Mar 15 16:15:46 +0000 2021,3/15/21,3/14/21
3409,Topic 2,1,Tue May 04 17:35:45 +0000 2021,5/4/21,5/2/21
3410,Topic 2,1,Fri Jan 01 00:23:53 +0000 2021,1/1/21,12/27/20
3411,Topic 2,1,Fri Feb 12 22:16:11 +0000 2021,2/12/21,2/7/21
3412,Topic 2,1,Sat Jan 02 08:03:21 +0000 2021,1/2/21,12/27/20
3413,Topic 2,1,Fri Dec 25 13:43:16 +0000 2020,12/25/20,12/20/20
3414,Topic 2,1,Sat Jun 12 11:11:26 +0000 2021,6/12/21,6/6/21
3415,Topic 2,1,Tue Jan 05 06:55:46 +0000 2021,1/5/21,1/3/21
3416,Topic 2,1,Tue Jan 05 01:04:10 +0000 2021,1/5/21,1/3/21
3417,Topic 2,1,Sat May 01 18:35:56 +0000 2021,5/1/21,4/25/21
3418,Topic 2,1,Tue Jan 05 11:55:27 +0000 2021,1/5/21,1/3/21
3419,Topic 2,1,Sat Jun 12 02:20:15 +0000 2021,6/12/21,6/6/21
3420,Topic 2,1,Wed Jan 06 15:59:56 +0000 2021,1/6/21,1/3/21
3421,Topic 2,1,Thu Dec 24 18:14:09 +0000 2020,12/24/20,12/20/20
3422,Topic 2,1,Thu Dec 24 02:42:51 +0000 2020,12/24/20,12/20/20
3423,Topic 2,1,Thu Apr 29 15:53:15 +0000 2021,4/29/21,4/25/21
3424,Topic 2,1,Mon Jan 04 17:39:42 +0000 2021,1/4/21,1/3/21
3425,Topic 2,1,Sat Dec 26 17:19:28 +0000 2020,12/26/20,12/20/20
3426,Topic 2,1,Sat Dec 26 15:25:25 +0000 2020,12/26/20,12/20/20
3427,Topic 2,1,Mon Dec 28 01:47:03 +0000 2020,12/28/20,12/27/20
3428,Topic 2,1,Tue Dec 29 14:30:01 +0000 2020,12/29/20,12/27/20
3429,Topic 2,1,Tue Apr 27 21:17:01 +0000 2021,4/27/21,4/25/21
3430,Topic 2,1,Thu Apr 29 12:18:36 +0000 2021,4/29/21,4/25/21
3431,Topic 2,1,Wed Dec 30 19:24:51 +0000 2020,12/30/20,12/27/20
3432,Topic 2,1,Tue Apr 27 20:51:58 +0000 2021,4/27/21,4/25/21
3433,Topic 2,1,Wed Dec 30 17:57:37 +0000 2020,12/30/20,12/27/20
3434,Topic 2,1,Mon Jan 04 16:34:32 +0000 2021,1/4/21,1/3/21
3435,Topic 2,1,Tue Jan 05 12:19:31 +0000 2021,1/5/21,1/3/21
3436,Topic 2,1,Tue Mar 16 21:31:20 +0000 2021,3/16/21,3/14/21
3437,Topic 2,1,Thu Apr 29 23:27:32 +0000 2021,4/29/21,4/25/21
3438,Topic 2,1,Fri Apr 30 04:42:58 +0000 2021,4/30/21,4/25/21
3439,Topic 2,1,Mon Jun 14 13:14:29 +0000 2021,6/14/21,6/13/21
3440,Topic 2,1,Mon Jan 04 04:30:26 +0000 2021,1/4/21,1/3/21
3441,Topic 2,1,Mon Jan 04 05:00:02 +0000 2021,1/4/21,1/3/21
3442,Topic 2,1,Sun Jan 03 14:11:15 +0000 2021,1/3/21,1/3/21
